sample	probe_id	CpG_meth	CpG_total	CpG_frac	nonCpG_meth	nonCpG_total	nonCpG_frac	n_reads	n_reads_with_CpG
V6_S7	cg03257575	118006	1021811	0.115487	32680	3108812	0.0105121	76206	76206
V6_S7	cg03401096	76575	2587651	0.0295925	70255	6095052	0.0115266	176063	176063
V6_S7	cg03502002	9259	329198	0.0281259	7780	705227	0.0110319	20290	20290
V6_S7	cg03563667	8425	730939	0.0115263	14794	1637874	0.00903244	40204	40204
V6_S7	cg03735888	124634	1125687	0.110718	43608	3807281	0.0114538	106406	106406
V6_S7	cg04123776	32469	665200	0.0488109	20739	1905143	0.0108858	52077	52077
V6_S7	cg04261408	6447	389512	0.0165515	12872	1046333	0.012302	30338	30338
V6_S7	cg04281464	156224	1216957	0.128373	39965	3599485	0.011103	100480	100480
V6_S7	cg04869380	140483	155489	0.903492	13646	1554045	0.00878096	34275	34269
V6_S7	cg04904331	19363	839266	0.0230714	22876	1906709	0.0119976	53581	53581
V6_S7	cg05057720	33207	618826	0.0536613	18953	1408046	0.0134605	38344	38344
V6_S7	cg05166490	219847	5118684	0.0429499	116707	10225574	0.0114132	290089	290089
V6_S7	cg05302386	80350	3064056	0.0262234	102181	9242356	0.0110557	246646	246646
V6_S7	cg05374412	84036	2559536	0.0328325	80820	7396500	0.0109268	190770	190770
V6_S7	cg05377226	46393	1259255	0.0368416	33438	3370290	0.0099214	87275	87275
V6_S7	cg05917460	151072	3279158	0.0460704	122423	10404269	0.0117666	289144	289123
V6_S7	cg06013113	319545	371878	0.859274	22371	1482536	0.0150897	36869	36869
V6_S7	cg06382344	233889	3784116	0.0618081	69961	6016738	0.0116277	178221	178221
V6_S7	cg06463958	338049	7461674	0.0453047	243773	21436744	0.0113717	599699	599687
V6_S7	cg06530490	74217	1708726	0.0434341	43064	4000596	0.0107644	113978	113978
V6_S7	cg06590173	8184	88602	0.0923681	8632	684509	0.0126105	19921	19920
V6_S7	cg06825142	1426250	6348478	0.22466	185608	16846622	0.0110175	457687	457435
V6_S7	cg06962944	64759	976671	0.0663058	29187	2378178	0.0122728	69376	69376
V6_S7	cg07790615	200790	5154681	0.0389529	107951	9567921	0.0112826	293810	293810
V6_S7	cg07915921	38415	473371	0.081152	11523	1084593	0.0106243	29621	29621
V6_S7	cg08382226	123950	2242241	0.0552795	75167	6503308	0.0115583	192367	192284
V6_S7	cg08548396	331538	1054559	0.314385	43080	3008641	0.0143188	92467	92467
V6_S7	cg08566455	19061	221481	0.0860616	4115	429143	0.00958888	9371	9371
V6_S7	cg08862890	17630	967409	0.0182239	26151	2482492	0.0105342	67543	67543
V6_S7	cg08934785	11754	294854	0.0398638	14109	1382861	0.0102028	37282	37282
V6_S7	cg09250933	31930	333971	0.0956071	15705	1427814	0.0109993	39204	39204
V6_S7	cg09493505	115185	5050174	0.0228081	136027	11506735	0.0118215	322979	322979
V6_S7	cg10143067	74624	1246671	0.0598586	44147	3809784	0.0115878	117848	117848
V6_S7	cg10249375	77332	1715466	0.0450793	61022	5362603	0.0113792	142729	142729
V6_S7	cg10512745	1101228	14060934	0.0783183	493968	39963868	0.0123604	1227126	1226672
V6_S7	cg11014373	69315	1299025	0.0533593	45431	3470108	0.0130921	101216	101200
V6_S7	cg11017065	14345	667790	0.0214813	20897	1741299	0.0120008	49822	49822
V6_S7	cg11314310	314906	377182	0.834891	15550	1091512	0.0142463	36177	36177
V6_S7	cg11561737	175718	2492217	0.0705067	74564	5682369	0.013122	179301	179301
V6_S7	cg11601252	1234318	15692936	0.0786544	476783	41836253	0.0113964	1202443	1202046
V6_S7	cg11660826	17343	420449	0.0412488	13262	886495	0.01496	31412	31411
V6_S7	cg11942956	9471	385607	0.0245613	7706	690801	0.0111552	18186	18186
V6_S7	cg11957331	289138	2617674	0.110456	72636	6205530	0.011705	175917	175917
V6_S7	cg12042659	4600	40639	0.113192	1557	137746	0.0113034	3850	3850
V6_S7	cg12074025	16626	734612	0.0226324	21992	1875430	0.0117264	54503	54503
V6_S7	cg12483476	326462	4051369	0.0805807	87025	7080331	0.0122911	208971	208971
V6_S7	cg12528056	338600	414049	0.817778	11134	934955	0.0119086	27506	27506
V6_S7	cg12928379	249522	1111024	0.224587	32403	2939426	0.0110236	79937	79889
V6_S7	cg12974388	971067	14583034	0.0665888	462485	42064876	0.0109946	1186555	1185418
V6_S7	cg13314145	402812	6624122	0.0608099	140101	12751426	0.0109871	360724	360724
V6_S7	cg13592399	119105	4074662	0.0292306	153085	13053589	0.0117274	358875	358845
V6_S7	cg13840308	176127	196042	0.898415	12559	699380	0.0179573	24591	24591
V6_S7	cg13912117	276964	6997209	0.0395821	206957	19193832	0.0107825	525911	525898
V6_S7	cg13939859	29625	603540	0.0490854	13741	1124499	0.0122197	34844	34844
V6_S7	cg13958426	5011	207929	0.0240996	7986	640040	0.0124773	20068	20068
V6_S7	cg14038391	84784	1743290	0.0486345	43388	3836645	0.0113088	103259	103259
V6_S7	cg14050824	304181	358201	0.849191	16325	1336338	0.0122162	34138	34138
V6_S7	cg14123923	154076	3405116	0.0452484	71536	6070806	0.0117836	184748	184745
V6_S7	cg14168530	341693	4990710	0.0684658	138922	11917327	0.0116571	338031	338031
V6_S7	cg14186641	151232	5802636	0.0260626	138313	11537242	0.0119884	351794	351794
V6_S7	cg14327531	9290	214882	0.043233	10149	756449	0.0134166	23622	23622
V6_S7	cg14394692	796222	2781598	0.286246	71895	6223068	0.011553	176430	176429
V6_S7	cg14458834	2488	223326	0.0111407	4630	570024	0.00812247	11917	11917
V6_S7	cg14473102	20070	579298	0.0346454	10901	813793	0.0133953	25185	25185
V6_S7	cg14489801	1722	12084	0.142502	754	76528	0.0098526	2016	2016
V6_S7	cg14712186	169998	3498267	0.0485949	80173	6516649	0.0123028	202026	202026
V6_S7	cg14743594	1069271	3634867	0.294171	88508	7188801	0.0123119	202897	202897
V6_S7	cg14861089	20897	745490	0.0280312	14801	1387364	0.0106684	40299	40299
V6_S7	cg15044248	26260	703685	0.0373178	20498	1977689	0.0103646	52295	52295
V6_S7	cg15267232	22547	513077	0.0439447	13676	1118083	0.0122317	30752	30752
V6_S7	cg15467646	293591	1612483	0.182074	49087	3958622	0.0124	108886	108886
V6_S7	cg15576900	59758	2123718	0.0281384	58563	5108768	0.0114632	153667	153667
V6_S7	cg15778437	107793	1475973	0.0730318	50080	4184450	0.0119681	116595	116595
V6_S7	cg15836635	109593	2767687	0.0395973	106987	8688127	0.0123142	248772	248754
V6_S7	cg15994026	26252	1595665	0.0164521	46108	4345265	0.0106111	117755	117755
V6_S7	cg16150752	265129	3390485	0.078198	65895	6430945	0.0102466	176241	176241
V6_S7	cg16328106	4757	164847	0.0288571	4767	420819	0.0113279	13840	13840
V6_S7	cg16732616	25275	563449	0.0448577	11767	970961	0.0121189	27311	27311
V6_S7	cg16779463	89263	2444080	0.0365221	71325	6874844	0.0103748	181632	181632
V6_S7	cg16926316	258329	298350	0.865859	12018	1184867	0.0101429	28327	28327
V6_S7	cg17031478	15653	556991	0.0281028	13085	1209021	0.0108228	33704	33704
V6_S7	cg17712694	26269	336265	0.0781199	6665	638295	0.0104419	17471	17471
V6_S7	cg17774001	162578	183399	0.886472	14835	1180409	0.0125677	35675	35675
V6_S7	cg17812788	12750	417905	0.0305093	9097	909192	0.0100056	24472	24472
V6_S7	cg17839237	2760	179165	0.0154048	5997	573175	0.0104628	15835	15835
V6_S7	cg17872757	41307	1936052	0.0213357	60184	5031495	0.0119615	144437	144437
V6_S7	cg17969084	41468	1528235	0.0271346	53347	4424473	0.0120573	132735	132735
V6_S7	cg18091469	6297	81011	0.0777302	4549	302754	0.0150254	8550	8550
V6_S7	cg18206027	18021	787162	0.0228936	20957	1792194	0.0116935	50314	50314
V6_S7	cg18621142	296504	351872	0.842647	19457	1468946	0.0132456	44929	44928
V6_S7	cg18751958	302790	343631	0.881149	15433	1129443	0.0136643	26943	26943
V6_S7	cg18816098	8548	377557	0.0226403	13137	1104352	0.0118957	32076	32076
V6_S7	cg19497031	154814	3416551	0.0453129	72067	6103992	0.0118065	185734	185733
V6_S7	cg19807257	1695	14578	0.116271	476	44454	0.0107077	1088	1088
V6_S7	cg19882915	397873	442485	0.899179	19754	1999677	0.0098786	49731	49731
V6_S7	cg20072442	149114	3886971	0.0383625	118237	10558828	0.0111979	300075	300075
V6_S7	cg20079899	73463	2412330	0.0304531	67651	5630974	0.0120141	163750	163750
V6_S7	cg20183619	230056	5325521	0.0431988	174803	15917122	0.0109821	434186	434170
V6_S7	cg20295992	186048	3353260	0.0554827	112158	9750478	0.0115028	288371	288245
V6_S7	cg20449590	33349	324733	0.102697	13145	665039	0.0197658	27828	27828
V6_S7	cg20690085	170701	195871	0.871497	11906	1012750	0.0117561	26074	26074
V6_S7	cg20872937	223882	6016959	0.0372085	171857	15636523	0.0109907	426575	426575
V6_S7	cg20980783	261390	6184323	0.0422666	167191	13953846	0.0119817	398680	398677
V6_S7	cg21038156	180565	4504109	0.0400889	108698	9254486	0.0117454	274713	274703
V6_S7	cg21039708	36318	461978	0.0786141	12842	1277110	0.0100555	34845	34845
V6_S7	cg21185289	510304	7844305	0.0650541	242708	21202687	0.011447	589711	589472
V6_S7	cg21277995	363648	8167842	0.0445219	208001	15736464	0.0132178	482341	482341
V6_S7	cg21790626	18624	367812	0.0506346	12200	903597	0.0135016	26494	26494
V6_S7	cg21898844	332705	369852	0.899563	24966	2005241	0.0124504	54340	54281
V6_S7	cg21929943	88378	2321442	0.0380703	67975	6233798	0.0109043	168139	168139
V6_S7	cg22231056	4766	340805	0.0139845	10919	927379	0.011774	28011	28011
V6_S7	cg22399133	20187	340314	0.0593187	10788	891521	0.0121007	24767	24767
V6_S7	cg22868282	74182	2219210	0.0334272	71760	5549260	0.0129315	176101	176101
V6_S7	cg23026864	34488	728343	0.0473513	16312	1603899	0.0101702	43590	43590
V6_S7	cg23164203	7213	472046	0.0152803	20571	1759913	0.0116886	48203	48194
V6_S7	cg23871697	316233	349162	0.905691	21073	1462853	0.0144054	34426	34426
V6_S7	cg23912454	5186	434949	0.0119232	10768	1108441	0.00971455	29737	29737
V6_S7	cg23960736	24055	35027	0.686756	11191	1131352	0.0098917	32655	31743
V6_S7	cg24221648	30457	753355	0.0404285	16816	1376440	0.012217	39598	39598
V6_S7	cg24292235	21281	947386	0.0224629	29170	2493314	0.0116993	72066	72066
V6_S7	cg24416513	30217	736412	0.0410327	11832	868800	0.0136188	29561	29561
V6_S7	cg24507921	1813	149446	0.0121315	9854	936347	0.0105239	24015	24015
V6_S7	cg24632241	4865	130352	0.037322	3999	354769	0.0112721	10072	10072
V6_S7	cg24761507	1308486	18563953	0.0704853	705502	58763142	0.0120059	1743179	1742327
V6_S7	cg24831879	304896	346830	0.879094	18109	1633150	0.0110884	38482	38482
V6_S7	cg25200152	10880	197627	0.0550532	7903	726554	0.0108774	21609	21609
V6_S7	cg25875213	29650	1171662	0.0253059	35436	3053539	0.0116049	98064	98064
V6_S7	cg25884711	234737	3537372	0.0663592	116709	10271090	0.0113629	288166	288138
V6_S7	cg26121782	26723	720016	0.0371145	21055	1502711	0.0140113	44775	44775
V6_S7	cg26682580	223813	5722145	0.0391135	164723	14670022	0.0112285	395121	395121
V6_S7	cg27200446	969224	4890138	0.1982	169147	14244194	0.0118748	392631	392631
V6_S7	cg27393010	39180	378278	0.103575	13570	1032117	0.0131477	29736	29736
V6_S7	cg27577527	3954	256140	0.0154369	11287	955365	0.0118143	26156	26150
V6_S8	cg00002719	3884	319177	0.0121688	4040	990578	0.00407843	30708	30708
V6_S8	cg00469207	5574	159903	0.0348586	1836	428544	0.00428427	11597	11597
V6_S8	cg00582524	16662	452056	0.0368583	5154	1282359	0.00401916	37189	37189
V6_S8	cg00995986	17623	119036	0.148048	3275	573973	0.00570584	17213	17201
V6_S8	cg01163404	289589	346513	0.835723	11473	1729097	0.00663526	48395	48395
V6_S8	cg01419831	364769	3068164	0.118888	42620	8252445	0.00516453	234967	234962
V6_S8	cg01452847	19537	672004	0.0290727	7082	1420680	0.00498494	40685	40685
V6_S8	cg01576677	51782	1274434	0.0406314	12916	2749029	0.00469839	76634	76634
V6_S8	cg02467990	26378	1565610	0.0168484	17089	3520161	0.00485461	99203	99203
V6_S8	cg02511231	671585	12900651	0.0520582	147794	31288777	0.00472355	881273	881266
V6_S8	cg02571204	250047	263531	0.948833	10400	884725	0.0117551	28570	28570
V6_S8	cg02699898	309203	353568	0.874522	27646	1346611	0.0205301	33383	33383
V6_S8	cg02919936	448545	7748907	0.0578849	105098	20844487	0.005042	585846	585838
V6_S8	cg03011535	293092	5062757	0.0578918	59911	12280519	0.00487854	356698	356698
V6_S8	cg03217795	27349	2019224	0.0135443	18946	4194572	0.00451679	114194	114194
V6_S8	cg03257575	103403	1175688	0.0879511	16299	3571472	0.00456366	87719	87719
V6_S8	cg03401096	74593	3279436	0.0227457	39748	7604129	0.00522716	219504	219504
V6_S8	cg03502002	10577	370172	0.0285732	3794	792437	0.00478776	22664	22664
V6_S8	cg03563667	8395	959406	0.00875021	9697	2185268	0.00443744	53702	53702
V6_S8	cg03735888	125529	1298649	0.0966612	20271	4322453	0.0046897	121895	121881
V6_S8	cg04123776	20757	726828	0.0285583	9183	2102609	0.00436743	57574	57574
V6_S8	cg04261408	4105	403423	0.0101754	5288	1086767	0.00486581	31980	31980
V6_S8	cg04281464	167406	1299410	0.128832	17008	3849641	0.00441807	106947	106947
V6_S8	cg04869380	150894	166652	0.905444	6900	1665904	0.0041419	36807	36754
V6_S8	cg04904331	16840	967173	0.0174116	10628	2179086	0.00487727	61318	61318
V6_S8	cg05057720	26164	776644	0.0336885	12067	1756615	0.00686946	48236	48236
V6_S8	cg05166490	234578	5560981	0.0421828	54402	10936609	0.0049743	312571	312562
V6_S8	cg05302386	92721	3449140	0.0268824	52913	10588102	0.0049974	283218	283218
V6_S8	cg05374412	80106	2958804	0.0270738	37533	8431358	0.0044516	217154	217154
V6_S8	cg05377226	32848	1534981	0.0213996	16898	4027820	0.00419532	105445	105445
V6_S8	cg05917460	138440	3644562	0.0379854	52508	11314553	0.00464075	315185	315143
V6_S8	cg06013113	385041	430883	0.893609	14879	1703936	0.00873214	43044	43044
V6_S8	cg06382344	242273	4648728	0.052116	37284	7387539	0.00504688	218399	218399
V6_S8	cg06463958	303524	7988914	0.0379931	109782	22960197	0.0047814	645377	645358
V6_S8	cg06530490	51135	1950891	0.0262111	21425	4581710	0.0046762	131130	131130
V6_S8	cg06590173	10069	88271	0.114069	3519	698735	0.00503624	20074	20067
V6_S8	cg06825142	1340946	7400307	0.181201	92624	18513614	0.00500302	508463	508094
V6_S8	cg06962944	64051	1110270	0.0576896	13121	2696548	0.00486585	78278	78278
V6_S8	cg07790615	171339	5889719	0.0290912	50799	10964932	0.00463286	336921	336921
V6_S8	cg07915921	37415	566156	0.066086	5642	1314701	0.00429147	35806	35806
V6_S8	cg08382226	99369	2359536	0.0421138	31085	6815123	0.00456118	201446	201377
V6_S8	cg08548396	332051	1206982	0.275108	25309	3323527	0.0076151	103142	103141
V6_S8	cg08566455	23642	272066	0.086898	2242	537798	0.00416885	11620	11620
V6_S8	cg08862890	18333	1160686	0.015795	12915	2974516	0.00434188	81242	81242
V6_S8	cg08934785	14785	325018	0.0454898	6311	1545158	0.00408437	40990	40990
V6_S8	cg09250933	36387	341389	0.106585	6170	1453564	0.00424474	40285	40285
V6_S8	cg09493505	101148	5897827	0.01715	64924	13279617	0.004889	373522	373522
V6_S8	cg10143067	64586	1393106	0.0463612	18648	4229104	0.00440944	130061	130058
V6_S8	cg10249375	73487	1849165	0.0397406	25849	5858445	0.00441226	155007	155007
V6_S8	cg10512745	950084	16246432	0.0584795	229771	44671812	0.00514353	1373935	1373588
V6_S8	cg11014373	55132	1387072	0.039747	21597	3768493	0.00573094	108305	108296
V6_S8	cg11017065	9468	757877	0.0124928	9929	1945117	0.00510458	56474	56462
V6_S8	cg11314310	385901	424070	0.909994	8649	1236391	0.00699536	40161	40161
V6_S8	cg11561737	149823	2869297	0.0522159	32111	6404459	0.00501385	203485	203485
V6_S8	cg11601252	1161131	17959949	0.0646511	221245	47128814	0.00469447	1358955	1358733
V6_S8	cg11660826	13285	500242	0.0265571	6139	1058630	0.005799	36912	36912
V6_S8	cg11942956	6689	385969	0.0173304	3487	704911	0.00494672	18398	18398
V6_S8	cg11957331	155579	2797365	0.0556163	33197	6578382	0.00504638	187114	187114
V6_S8	cg12042659	4641	46920	0.098913	749	154810	0.00483819	4385	4385
V6_S8	cg12074025	7312	882520	0.00828536	9678	2244128	0.00431259	64589	64587
V6_S8	cg12483476	450510	5197081	0.0866852	49194	8963524	0.00548824	263274	263274
V6_S8	cg12528056	400503	466574	0.858391	6319	1030798	0.0061302	30273	30273
V6_S8	cg12928379	232306	1291398	0.179887	16210	3216911	0.005039	88410	88342
V6_S8	cg12974388	879771	16537855	0.0531974	207516	46497767	0.00446292	1314027	1312915
V6_S8	cg13314145	367807	7314340	0.0502857	65310	13823527	0.00472455	394194	394194
V6_S8	cg13592399	110536	4486947	0.024635	66485	14291211	0.00465216	391951	391894
V6_S8	cg13840308	192924	211528	0.912049	5558	769550	0.0072224	26123	26123
V6_S8	cg13912117	284069	8095479	0.0350898	97920	21972657	0.00445645	607711	607706
V6_S8	cg13939859	24590	688128	0.0357346	6582	1259076	0.00522764	39041	39031
V6_S8	cg13958426	2711	245365	0.0110488	3099	761289	0.00407073	23618	23618
V6_S8	cg14038391	78220	1870860	0.0418096	18611	4144494	0.00449054	112490	112490
V6_S8	cg14050824	319785	377347	0.847456	8448	1398115	0.00604242	36303	36303
V6_S8	cg14123923	108127	3932274	0.0274973	34593	6997554	0.00494358	212674	212674
V6_S8	cg14168530	307942	5694750	0.0540747	67945	13273849	0.00511871	380795	380795
V6_S8	cg14186641	107566	6780985	0.0158629	69455	13023595	0.00533301	404592	404592
V6_S8	cg14327531	4482	198998	0.0225228	3636	701534	0.00518293	21837	21837
V6_S8	cg14394692	1553265	4957786	0.313298	64405	11643710	0.00553131	326549	326549
V6_S8	cg14458834	2546	275209	0.00925115	2483	705492	0.00351953	14791	14791
V6_S8	cg14473102	17774	629991	0.0282131	5680	874665	0.00649391	27463	27463
V6_S8	cg14489801	1469	15229	0.0964607	271	94071	0.0028808	2458	2458
V6_S8	cg14712186	143011	3989036	0.035851	37890	7275700	0.00520775	226367	226304
V6_S8	cg14743594	1258264	4315860	0.291544	47073	8441398	0.00557645	240548	240548
V6_S8	cg14861089	26317	976410	0.0269528	8690	1806158	0.00481132	53031	53031
V6_S8	cg15044248	10949	816516	0.0134094	9607	2321316	0.0041386	61205	61205
V6_S8	cg15267232	14413	608758	0.0236761	5540	1345425	0.00411766	36600	36600
V6_S8	cg15467646	277707	1777932	0.156197	26800	4296408	0.00623777	119531	119531
V6_S8	cg15576900	59316	2367129	0.0250582	27507	5454511	0.00504298	167913	167913
V6_S8	cg15778437	85597	1603575	0.0533789	22222	4520238	0.00491611	126204	126204
V6_S8	cg15836635	108919	3264171	0.033368	50686	10188394	0.00497488	292743	292727
V6_S8	cg15994026	21153	2022063	0.0104611	25044	5378463	0.00465635	147351	147351
V6_S8	cg16150752	308928	3931201	0.0785836	33813	7406703	0.00456519	203610	203610
V6_S8	cg16328106	1983	209931	0.00944596	2015	537197	0.00375095	17872	17872
V6_S8	cg16732616	22268	702820	0.0316838	7739	1211855	0.00638608	34407	34407
V6_S8	cg16779463	36991	2839207	0.0130286	33345	8054971	0.00413968	212715	212715
V6_S8	cg16926316	293214	333697	0.878683	7290	1319455	0.00552501	31659	31659
V6_S8	cg17031478	13022	552409	0.0235731	5421	1181887	0.00458673	33299	33299
V6_S8	cg17712694	31168	396686	0.078571	3440	749584	0.00458921	20512	20512
V6_S8	cg17774001	169455	195094	0.868581	7449	1244330	0.00598635	37830	37830
V6_S8	cg17812788	7605	481255	0.0158024	4730	1049748	0.00450584	27933	27933
V6_S8	cg17839237	1884	182324	0.0103333	2105	580357	0.00362708	15907	15907
V6_S8	cg17872757	27178	2176065	0.0124895	28558	5616880	0.00508432	162856	162835
V6_S8	cg17969084	23506	1500862	0.0156617	18984	4270240	0.00444565	129861	129838
V6_S8	cg18091469	4958	82019	0.0604494	1931	298183	0.00647589	8936	8936
V6_S8	cg18206027	15438	911172	0.016943	10043	2053611	0.00489041	57755	57755
V6_S8	cg18621142	302703	356119	0.850005	8844	1505994	0.00587253	45565	45562
V6_S8	cg18751958	369123	418915	0.881141	13356	1364515	0.00978809	32653	32653
V6_S8	cg18816098	8581	496044	0.0172989	7146	1425082	0.00501445	41550	41550
V6_S8	cg19497031	107691	3944888	0.0272989	34644	7022631	0.00493319	213380	213380
V6_S8	cg19807257	1477	15881	0.0930042	250	48049	0.00520302	1201	1201
V6_S8	cg19882915	424019	474563	0.893494	9809	2121124	0.00462443	52922	52922
V6_S8	cg20072442	156848	4426124	0.0354369	54594	12022061	0.00454115	344829	344829
V6_S8	cg20079899	65614	2785928	0.0235519	29961	6482262	0.004622	190295	190291
V6_S8	cg20183619	239422	6153237	0.0389099	79460	18103044	0.00438932	498020	498012
V6_S8	cg20295992	148626	3534350	0.0420519	46151	10209018	0.00452061	301706	301611
V6_S8	cg20449590	48662	330132	0.147402	7454	735893	0.0101292	29254	29254
V6_S8	cg20690085	174455	197477	0.883419	5508	1020531	0.00539719	26550	26550
V6_S8	cg20872937	250716	6787202	0.0369395	78295	17374342	0.00450636	477774	477774
V6_S8	cg20980783	195621	7295994	0.0268121	79313	16312749	0.00486203	464955	464955
V6_S8	cg21038156	170637	5055292	0.0337541	50336	10207369	0.00493134	301950	301925
V6_S8	cg21039708	31930	489551	0.065223	6957	1374138	0.00506281	36569	36569
V6_S8	cg21185289	490126	8650189	0.0566607	110101	22970585	0.00479313	643966	643515
V6_S8	cg21277995	292749	9692575	0.0302034	104362	18506476	0.00563922	573921	573921
V6_S8	cg21790626	34548	388293	0.088974	5376	977860	0.00549772	28654	28654
V6_S8	cg21898844	346965	382717	0.906584	12200	2035178	0.00599456	55407	55393
