sample	probe_id	CpG_meth	CpG_total	CpG_frac	nonCpG_meth	nonCpG_total	nonCpG_frac	n_reads	n_reads_with_CpG
V25_S6	cg01452847	16	431	0.037123	2	1061	0.00188501	28	28
V25_S6	cg01576677	47	952	0.0493697	19	2199	0.00864029	67	67
V25_S6	cg02467990	38	1014	0.0374753	13	2206	0.00589302	77	77
V25_S6	cg02511231	356	5818	0.0611894	158	15476	0.0102094	482	482
V25_S6	cg02571204	378	401	0.942643	13	1697	0.00766058	54	54
V25_S6	cg02699898	448	525	0.853333	42	2221	0.0189104	54	54
V25_S6	cg02919936	264	3898	0.067727	91	10917	0.00833562	323	323
V25_S6	cg03011535	110	1474	0.0746269	44	3819	0.0115213	111	111
V25_S6	cg03217795	15	844	0.0177725	16	1871	0.00855158	62	62
V25_S6	cg03257575	60	516	0.116279	7	1514	0.00462351	48	48
V25_S6	cg03401096	41	1259	0.0325655	26	3132	0.0083014	101	101
V25_S6	cg03502002	1	77	0.012987	2	142	0.0140845	4	4
V25_S6	cg03563667	4	338	0.0118343	6	787	0.00762389	22	22
V25_S6	cg03735888	56	320	0.175	6	1113	0.00539084	31	31
V25_S6	cg04123776	13	496	0.0262097	10	1445	0.00692042	51	51
V25_S6	cg04261408	3	335	0.00895522	7	752	0.00930851	24	24
V25_S6	cg04281464	81	617	0.13128	17	2043	0.0083211	61	61
V25_S6	cg04869380	128	146	0.876712	5	1253	0.00399042	29	29
V25_S6	cg04904331	22	270	0.0814815	6	532	0.0112782	16	16
V25_S6	cg05057720	10	495	0.020202	6	1103	0.00543971	31	31
V25_S6	cg05166490	103	2468	0.0417342	39	5345	0.00729654	166	166
V25_S6	cg05302386	64	1774	0.0360767	47	5349	0.00878669	164	164
V25_S6	cg05374412	51	1194	0.0427136	31	3610	0.00858726	101	101
V25_S6	cg05377226	17	576	0.0295139	18	1380	0.0130435	46	46
V25_S6	cg05917460	61	1396	0.0436963	41	5026	0.00815758	149	149
V25_S6	cg06013113	316	404	0.782178	28	2004	0.0139721	50	50
V25_S6	cg06382344	72	1491	0.0482897	17	2515	0.00675944	86	86
V25_S6	cg06463958	178	3737	0.0476318	98	10500	0.00933333	327	327
V25_S6	cg06530490	32	1015	0.0315271	20	2460	0.00813008	74	74
V25_S6	cg06590173	9	97	0.0927835	9	816	0.0110294	26	24
V25_S6	cg06825142	436	1677	0.259988	33	4479	0.00736772	137	137
V25_S6	cg06962944	119	1719	0.0692263	26	4439	0.00585718	129	129
V25_S6	cg07790615	86	2288	0.0375874	38	4476	0.00848972	165	164
V25_S6	cg07915921	17	277	0.0613718	12	667	0.017991	21	21
V25_S6	cg08382226	43	501	0.0858283	17	1566	0.0108557	52	52
V25_S6	cg08548396	304	891	0.34119	32	2422	0.0132122	79	79
V25_S6	cg08566455	33	324	0.101852	2	555	0.0036036	16	16
V25_S6	cg08862890	18	483	0.0372671	9	1428	0.00630252	41	41
V25_S6	cg08934785	10	275	0.0363636	8	1398	0.00572246	40	40
V25_S6	cg09250933	31	336	0.0922619	9	1454	0.00618982	41	41
V25_S6	cg09493505	48	2222	0.0216022	60	5423	0.011064	169	169
V25_S6	cg10143067	67	926	0.0723542	32	2860	0.0111888	94	94
V25_S6	cg10249375	22	755	0.0291391	25	2653	0.00942329	83	83
V25_S6	cg10512745	564	8055	0.0700186	289	25110	0.0115094	849	846
V25_S6	cg11014373	26	669	0.038864	17	1933	0.00879462	67	67
V25_S6	cg11017065	2	278	0.00719424	4	708	0.00564972	27	27
V25_S6	cg11314310	450	546	0.824176	17	1871	0.00908605	62	62
V25_S6	cg11561737	85	1741	0.0488225	66	4220	0.0156398	139	139
V25_S6	cg11601252	635	8863	0.0716462	238	24535	0.00970043	766	765
V25_S6	cg11660826	4	230	0.0173913	4	688	0.00581395	25	25
V25_S6	cg11942956	0	247	0	3	484	0.00619835	13	13
V25_S6	cg11957331	271	1510	0.17947	39	3798	0.0102686	120	120
V25_S6	cg12042659	43	362	0.118785	10	1258	0.00794913	37	37
V25_S6	cg12074025	8	530	0.0150943	10	1455	0.00687285	48	48
V25_S6	cg12483476	356	2195	0.162187	51	4559	0.0111867	135	135
V25_S6	cg12528056	562	614	0.915309	11	1405	0.00782918	40	40
V25_S6	cg12928379	893	2518	0.354647	54	8132	0.00664043	245	245
V25_S6	cg12974388	592	7718	0.0767038	212	25953	0.00816861	804	800
V25_S6	cg13314145	173	2915	0.0593482	43	5818	0.00739086	183	183
V25_S6	cg13592399	47	2029	0.0231641	73	6923	0.0105446	208	208
V25_S6	cg13840308	542	603	0.898839	26	2338	0.0111206	66	66
V25_S6	cg13912117	159	3590	0.0442897	93	9751	0.00953748	299	299
V25_S6	cg13939859	20	1055	0.0189573	11	1875	0.00586667	63	63
V25_S6	cg13958426	0	171	0	3	649	0.0046225	20	20
V25_S6	cg14038391	42	998	0.0420842	29	2658	0.0109105	73	73
V25_S6	cg14050824	418	519	0.805395	21	1729	0.0121457	49	49
V25_S6	cg14123923	53	1899	0.0279094	22	3710	0.00592992	125	125
V25_S6	cg14168530	161	2585	0.0622824	76	6206	0.0122462	211	211
V25_S6	cg14186641	84	3190	0.0263323	58	7084	0.00818746	228	227
V25_S6	cg14327531	2	171	0.0116959	5	498	0.0100402	21	21
V25_S6	cg14394692	745	1558	0.478177	32	4295	0.00745052	123	123
V25_S6	cg14458834	3	192	0.015625	4	365	0.0109589	10	10
V25_S6	cg14473102	4	380	0.0105263	4	536	0.00746269	17	17
V25_S6	cg14489801	2	44	0.0454545	1	281	0.00355872	8	8
V25_S6	cg14712186	45	1275	0.0352941	21	2485	0.0084507	86	86
V25_S6	cg14743594	1079	2256	0.47828	51	4890	0.0104294	147	147
V25_S6	cg14861089	10	445	0.0224719	13	852	0.0152582	29	29
V25_S6	cg15044248	0	19	0	1	56	0.0178571	2	2
V25_S6	cg15267232	5	561	0.00891266	9	1293	0.00696056	36	36
V25_S6	cg15467646	231	830	0.278313	24	2276	0.0105448	68	68
V25_S6	cg15576900	43	1165	0.0369099	25	3286	0.00760803	105	105
V25_S6	cg15778437	50	842	0.0593824	17	2408	0.0070598	73	73
V25_S6	cg15836635	81	1629	0.0497238	47	5819	0.00807699	169	169
V25_S6	cg15994026	7	828	0.00845411	19	2420	0.00785124	73	73
V25_S6	cg16150752	66	917	0.0719738	13	1789	0.00726663	58	58
V25_S6	cg16328106	19	237	0.0801688	2	707	0.00282885	24	24
V25_S6	cg16732616	8	186	0.0430108	2	298	0.00671141	10	10
V25_S6	cg16779463	9	1637	0.00549786	34	4597	0.00739613	136	136
V25_S6	cg16926316	342	407	0.840295	17	1707	0.00995899	40	40
V25_S6	cg17031478	13	467	0.0278373	7	1185	0.00590717	35	35
V25_S6	cg17712694	72	752	0.0957447	12	1250	0.0096	39	39
V25_S6	cg17774001	169	200	0.845	15	1467	0.0102249	46	46
V25_S6	cg17812788	10	258	0.0387597	4	569	0.00702988	18	18
V25_S6	cg17839237	4	222	0.018018	5	812	0.00615764	24	24
V25_S6	cg17872757	26	1202	0.0216306	41	3313	0.0123755	113	113
V25_S6	cg17969084	19	1010	0.0188119	36	2739	0.0131435	89	89
V25_S6	cg18091469	2	76	0.0263158	6	206	0.0291262	10	10
V25_S6	cg18206027	1	210	0.0047619	8	553	0.0144665	17	17
V25_S6	cg18621142	239	303	0.788779	21	1517	0.0138431	40	40
V25_S6	cg18751958	281	310	0.906452	11	1118	0.009839	27	27
V25_S6	cg18816098	11	296	0.0371622	15	1016	0.0147638	27	27
V25_S6	cg19497031	82	2190	0.0374429	40	4188	0.0095511	151	151
V25_S6	cg19807257	18	128	0.140625	3	382	0.0078534	12	12
V25_S6	cg19882915	363	413	0.878935	9	1883	0.00477961	46	46
V25_S6	cg20072442	40	1184	0.0337838	30	3114	0.00963391	101	101
V25_S6	cg20079899	20	943	0.0212089	26	2484	0.010467	78	78
V25_S6	cg20183619	84	2448	0.0343137	63	7543	0.00835211	222	221
V25_S6	cg20295992	135	2660	0.0507519	81	8347	0.00970409	276	276
V25_S6	cg20449590	158	490	0.322449	21	1100	0.0190909	43	43
V25_S6	cg20690085	291	344	0.84593	16	2007	0.0079721	55	55
V25_S6	cg20872937	157	2958	0.0530764	90	8087	0.011129	238	238
V25_S6	cg20980783	87	2813	0.0309278	52	7619	0.00682504	225	225
V25_S6	cg21038156	121	2570	0.0470817	67	6155	0.0108855	216	216
V25_S6	cg21039708	30	358	0.0837989	6	1060	0.00566038	30	30
V25_S6	cg21185289	253	3514	0.0719977	73	10053	0.00726151	312	312
V25_S6	cg21277995	149	3696	0.0403139	85	6909	0.0123028	250	250
V25_S6	cg21790626	3	304	0.00986842	10	873	0.0114548	26	26
V25_S6	cg21898844	217	250	0.868	13	1510	0.00860927	42	42
V25_S6	cg22231056	6	207	0.0289855	2	734	0.0027248	20	20
V25_S6	cg22399133	0	135	0	7	503	0.0139165	14	14
V25_S6	cg22868282	41	1200	0.0341667	35	3423	0.0102249	109	109
V25_S6	cg23026864	27	482	0.0560166	17	1094	0.0155393	32	32
V25_S6	cg23164203	0	191	0	7	617	0.0113452	22	22
V25_S6	cg23871697	450	506	0.889328	18	2014	0.00893744	44	44
V25_S6	cg23912454	4	289	0.0138408	10	768	0.0130208	26	26
V25_S6	cg23960736	38	58	0.655172	11	1604	0.00685786	47	45
V25_S6	cg24221648	24	354	0.0677966	11	651	0.0168971	22	22
V25_S6	cg24292235	22	896	0.0245536	29	2519	0.0115125	81	81
V25_S6	cg24416513	8	364	0.021978	1	594	0.0016835	18	18
V25_S6	cg24507921	4	215	0.0186047	12	1472	0.00815217	38	38
V25_S6	cg24632241	24	880	0.0272727	25	2692	0.00928678	82	82
V25_S6	cg24761507	570	9744	0.0584975	290	32796	0.00884254	1036	1033
V25_S6	cg24831879	446	514	0.867704	18	2763	0.00651466	64	64
V25_S6	cg25200152	3	257	0.0116732	21	944	0.0222458	34	34
V25_S6	cg25875213	13	833	0.0156062	12	2363	0.00507829	81	81
V25_S6	cg25884711	58	1625	0.0356923	36	5241	0.00686892	153	152
V25_S6	cg26121782	7	420	0.0166667	6	876	0.00684932	25	25
V25_S6	cg26682580	70	2252	0.0310835	59	5813	0.0101497	175	175
V25_S6	cg27200446	600	2526	0.23753	70	7266	0.00963391	230	230
V25_S6	cg27393010	28	377	0.0742706	18	1074	0.0167598	32	32
V25_S6	cg27577527	6	280	0.0214286	12	1044	0.0114943	31	31
V2_S1	cg00002719	7	7	1	0	15	0	1	1
V2_S1	cg00469207	449	945	0.475132	5	3052	0.00163827	84	84
V2_S1	cg00582524	403	517	0.779497	2	1733	0.00115407	39	39
V2_S1	cg00995986	46	57	0.807018	4	568	0.00704225	13	13
V2_S1	cg01163404	39	42	0.928571	1	266	0.0037594	5	5
V2_S1	cg01419831	2419	2846	0.849965	53	8848	0.00599005	214	214
V2_S1	cg01452847	219	460	0.476087	10	1072	0.00932836	24	24
V2_S1	cg01576677	25	257	0.0972763	1	732	0.00136612	21	21
V2_S1	cg02467990	1181	1737	0.679908	23	3884	0.00592173	106	106
V2_S1	cg02511231	3413	5164	0.660922	79	12459	0.0063408	319	319
V2_S1	cg02571204	4	8	0.5	0	82	0	3	3
V2_S1	cg02699898	97	112	0.866071	4	507	0.00788955	11	11
V2_S1	cg02919936	2061	3348	0.615591	30	9321	0.00321854	243	243
V2_S1	cg03011535	1040	1600	0.65	15	4668	0.00321337	109	109
V2_S1	cg03217795	1781	2760	0.64529	34	5852	0.00580998	161	161
V2_S1	cg03257575	435	492	0.884146	14	1892	0.00739958	43	43
V2_S1	cg03401096	65	582	0.111684	10	1589	0.00629327	47	47
V2_S1	cg03502002	5	42	0.119048	0	104	0	2	2
V2_S1	cg03563667	1	100	0.01	0	248	0	6	6
V2_S1	cg03735888	43	212	0.20283	3	690	0.00434783	18	18
V2_S1	cg04123776	136	333	0.408408	4	1103	0.00362647	25	25
V2_S1	cg04261408	6	218	0.0275229	0	587	0	13	13
V2_S1	cg04281464	344	470	0.731915	7	1688	0.00414692	39	39
V2_S1	cg04869380	2	16	0.125	0	186	0	4	4
V2_S1	cg04904331	280	393	0.712468	6	852	0.00704225	19	19
V2_S1	cg05057720	510	684	0.745614	10	1669	0.00599161	41	41
V2_S1	cg05166490	212	1534	0.138201	12	3810	0.00314961	110	110
V2_S1	cg05302386	55	1092	0.0503663	21	3350	0.00626866	96	95
V2_S1	cg05374412	90	637	0.141287	7	2036	0.00343811	56	55
V2_S1	cg05377226	23	724	0.031768	3	1950	0.00153846	59	59
V2_S1	cg05917460	617	809	0.76267	17	2620	0.00648855	67	66
V2_S1	cg06013113	202	228	0.885965	7	928	0.0075431	18	18
V2_S1	cg06382344	2693	3644	0.739023	52	6091	0.00853719	166	166
V2_S1	cg06463958	642	1838	0.349293	22	5584	0.00393983	155	155
V2_S1	cg06530490	902	1583	0.569804	12	4027	0.00297989	108	108
V2_S1	cg06590173	10	43	0.232558	1	442	0.00226244	11	9
V2_S1	cg06825142	1750	2433	0.719277	37	6981	0.0053001	182	179
V2_S1	cg06962944	1038	1759	0.590108	23	4719	0.00487391	126	126
V2_S1	cg07790615	2898	4256	0.680921	64	9536	0.00671141	247	247
V2_S1	cg07915921	199	328	0.606707	7	868	0.00806452	23	23
V2_S1	cg08382226	321	540	0.594444	5	1638	0.0030525	42	42
V2_S1	cg08548396	718	833	0.861945	19	2569	0.00739587	68	68
V2_S1	cg08566455	808	972	0.831276	11	2221	0.00495272	39	39
V2_S1	cg08862890	972	1123	0.865539	9	3069	0.00293255	70	70
V2_S1	cg08934785	165	199	0.829146	9	980	0.00918367	22	22
V2_S1	cg09250933	563	629	0.895072	10	2360	0.00423729	46	46
V2_S1	cg09493505	3763	5155	0.729971	80	11226	0.00712631	289	289
V2_S1	cg10143067	297	532	0.558271	4	2026	0.00197433	52	52
V2_S1	cg10249375	779	965	0.807254	6	3430	0.00174927	77	77
V2_S1	cg10512745	7848	10439	0.751796	231	32732	0.00705731	894	889
V2_S1	cg11014373	756	1073	0.704567	19	3676	0.00516866	90	90
V2_S1	cg11017065	88	204	0.431373	5	569	0.00878735	18	18
V2_S1	cg11314310	99	109	0.908257	0	495	0	12	12
V2_S1	cg11561737	17	605	0.0280992	4	1373	0.00291333	42	42
V2_S1	cg11601252	5453	8720	0.625344	121	23659	0.00511433	650	648
V2_S1	cg11660826	196	244	0.803279	2	759	0.00263505	17	17
V2_S1	cg11942956	464	649	0.714946	26	1172	0.0221843	31	31
V2_S1	cg11957331	799	1510	0.529139	19	4051	0.0046902	106	106
V2_S1	cg12042659	29	193	0.150259	0	705	0	19	19
V2_S1	cg12074025	78	254	0.307087	9	716	0.0125698	18	18
V2_S1	cg12483476	2024	3104	0.652062	51	6232	0.00818357	154	154
V2_S1	cg12528056	685	788	0.869289	9	1969	0.00457085	45	45
V2_S1	cg12928379	2968	4343	0.683399	59	12411	0.00475385	305	305
V2_S1	cg12974388	2633	5505	0.478292	119	18219	0.00653164	479	478
V2_S1	cg13314145	115	1859	0.0618612	7	3796	0.00184405	117	117
V2_S1	cg13592399	1038	1838	0.564744	32	6730	0.00475483	168	168
V2_S1	cg13840308	166	172	0.965116	5	674	0.0074184	19	19
V2_S1	cg13912117	1516	2658	0.570354	27	7691	0.0035106	200	200
V2_S1	cg13939859	1179	1746	0.675258	24	3334	0.00719856	97	97
V2_S1	cg13958426	49	73	0.671233	2	298	0.00671141	7	7
V2_S1	cg14038391	605	664	0.911145	17	1764	0.00963719	43	43
V2_S1	cg14050824	249	286	0.870629	5	1164	0.00429553	24	24
V2_S1	cg14123923	250	1834	0.136314	30	3453	0.0086881	110	110
V2_S1	cg14168530	1498	2413	0.620804	54	6520	0.00828221	183	183
V2_S1	cg14186641	1831	4008	0.456836	45	9630	0.0046729	259	258
V2_S1	cg14327531	190	247	0.769231	6	809	0.00741656	20	20
V2_S1	cg14394692	2806	4034	0.695588	47	11618	0.00404545	254	254
V2_S1	cg14458834	134	305	0.439344	3	775	0.00387097	14	14
V2_S1	cg14473102	4	192	0.0208333	0	366	0	11	11
V2_S1	cg14489801	15	18	0.833333	0	133	0	5	4
V2_S1	cg14712186	2097	2953	0.710125	42	5884	0.007138	157	157
V2_S1	cg14743594	1303	2423	0.537763	27	5380	0.00501859	148	147
V2_S1	cg14861089	436	572	0.762238	8	1370	0.00583942	27	27
V2_S1	cg15044248	137	233	0.587983	4	599	0.0066778	18	18
V2_S1	cg15267232	963	1042	0.924184	22	2341	0.00939769	48	48
V2_S1	cg15467646	1154	1365	0.845421	21	3580	0.00586592	82	82
V2_S1	cg15576900	1680	2382	0.70529	69	6645	0.0103837	161	161
V2_S1	cg15778437	231	423	0.546099	7	1367	0.0051207	33	33
V2_S1	cg15836635	627	997	0.628887	22	3247	0.00677549	84	84
V2_S1	cg15994026	1787	2049	0.872133	31	5855	0.00529462	139	139
V2_S1	cg16150752	46	1044	0.0440613	19	2263	0.00839593	67	67
V2_S1	cg16328106	2	72	0.0277778	1	231	0.004329	6	6
V2_S1	cg16732616	241	269	0.895911	8	479	0.0167015	13	13
V2_S1	cg16779463	1619	2401	0.674302	41	6873	0.00596537	180	180
V2_S1	cg16926316	103	105	0.980952	0	430	0	10	10
V2_S1	cg17031478	0	114	0	2	293	0.00682594	9	9
V2_S1	cg17712694	30	525	0.0571429	5	1223	0.00408831	37	37
V2_S1	cg17774001	102	109	0.93578	4	850	0.00470588	19	19
V2_S1	cg17812788	82	301	0.272425	4	678	0.00589971	16	16
V2_S1	cg17839237	0	160	0	2	526	0.00380228	12	12
V2_S1	cg17872757	276	932	0.296137	17	2795	0.00608229	77	76
V2_S1	cg17969084	57	509	0.111984	7	1574	0.00444727	42	42
V2_S1	cg18091469	90	118	0.762712	4	579	0.00690846	13	13
V2_S1	cg18206027	269	508	0.529528	2	1264	0.00158228	28	28
V2_S1	cg18621142	340	350	0.971429	9	1708	0.00526932	35	35
V2_S1	cg18751958	267	287	0.930314	4	1102	0.00362976	21	21
V2_S1	cg18816098	1	126	0.00793651	0	328	0	9	9
V2_S1	cg19497031	290	2227	0.13022	24	4460	0.00538117	135	134
V2_S1	cg19807257	98	120	0.816667	1	396	0.00252525	11	11
V2_S1	cg19882915	12	22	0.545455	0	123	0	4	4
V2_S1	cg20072442	790	1242	0.636071	5	3628	0.00137817	93	93
V2_S1	cg20079899	830	1188	0.698653	28	3097	0.00904101	74	74
V2_S1	cg20183619	300	1040	0.288462	9	3397	0.0026494	86	86
V2_S1	cg20295992	1545	2527	0.611397	36	8436	0.00426743	219	217
V2_S1	cg20449590	269	280	0.960714	1	999	0.001001	22	22
V2_S1	cg20690085	11	28	0.392857	0	309	0	4	4
V2_S1	cg20872937	920	2145	0.428904	37	5664	0.00653249	149	149
V2_S1	cg20980783	1121	3219	0.348245	46	7764	0.00592478	221	221
V2_S1	cg21038156	889	2568	0.346184	37	6366	0.00581213	190	189
V2_S1	cg21039708	79	115	0.686957	0	438	0	12	12
V2_S1	cg21185289	2646	4070	0.650123	55	11327	0.00485565	284	283
V2_S1	cg21277995	1218	3102	0.39265	34	6637	0.0051228	208	207
V2_S1	cg21790626	252	296	0.851351	5	919	0.0054407	17	17
V2_S1	cg21898844	111	118	0.940678	8	768	0.0104167	17	17
V2_S1	cg21929943	12	26	0.461538	1	56	0.0178571	3	3
V2_S1	cg22231056	1	192	0.00520833	1	570	0.00175439	15	15
V2_S1	cg22399133	446	558	0.799283	6	2060	0.00291262	43	43
V2_S1	cg22868282	159	590	0.269492	9	1398	0.00643777	46	46
V2_S1	cg23026864	353	511	0.690802	6	1347	0.00445434	25	25
V2_S1	cg23164203	106	115	0.921739	6	490	0.0122449	13	13
V2_S1	cg23871697	294	303	0.970297	5	1223	0.00408831	21	21
V2_S1	cg23912454	2	323	0.00619195	2	912	0.00219298	21	21
V2_S1	cg23960736	2	8	0.25	1	196	0.00510204	5	5
V2_S1	cg24221648	240	276	0.869565	6	626	0.00958466	18	18
V2_S1	cg24292235	1129	1664	0.678486	26	4650	0.0055914	110	110
V2_S1	cg24416513	15	349	0.0429799	3	454	0.00660793	14	14
V2_S1	cg24507921	0	22	0	0	176	0	3	3
V2_S1	cg24632241	756	1012	0.747036	15	2870	0.00522648	76	76
V2_S1	cg24761507	3845	7224	0.532254	80	23162	0.00345393	629	626
V2_S1	cg24831879	107	132	0.810606	3	679	0.00441826	14	14
V2_S1	cg25200152	185	217	0.852535	2	901	0.00221976	19	19
V2_S1	cg25875213	1	165	0.00606061	3	454	0.00660793	15	15
V2_S1	cg25884711	729	1193	0.611065	11	3920	0.00280612	100	100
V2_S1	cg26121782	10	375	0.0266667	9	862	0.0104408	18	18
V2_S1	cg26682580	2795	4204	0.664843	48	11193	0.00428839	279	279
V2_S1	cg27200446	1210	1673	0.723252	29	5357	0.00541348	138	138
V2_S1	cg27393010	389	425	0.915294	11	1276	0.00862069	29	29
V2_S1	cg27577527	215	265	0.811321	4	1037	0.00385728	25	24
V32_S1	cg00002719	2	174	0.0114943	2	636	0.00314465	20	20
V32_S1	cg00469207	70	1272	0.0550314	12	4035	0.00297398	104	104
V32_S1	cg00582524	12	451	0.0266075	7	1364	0.00513196	39	39
V32_S1	cg00995986	22	198	0.111111	6	1644	0.00364964	45	39
V32_S1	cg01163404	505	566	0.892226	27	2787	0.00968784	76	76
V32_S1	cg01419831	268	1677	0.159809	37	5297	0.00698509	148	148
V32_S1	cg01452847	9	474	0.0189873	3	1148	0.00261324	32	32
V32_S1	cg01576677	32	815	0.0392638	10	1916	0.00521921	52	52
V32_S1	cg02467990	26	875	0.0297143	13	2186	0.00594694	58	58
V32_S1	cg02511231	485	6871	0.0705865	115	17573	0.00654413	497	497
V32_S1	cg02571204	784	815	0.961963	41	3076	0.013329	92	92
V32_S1	cg02699898	800	891	0.897868	58	3614	0.0160487	84	84
V32_S1	cg02919936	249	4343	0.0573336	102	12328	0.00827385	332	332
V32_S1	cg03011535	151	1584	0.0953283	13	4450	0.00292135	117	117
V32_S1	cg03217795	15	557	0.02693	14	1295	0.0108108	34	34
V32_S1	cg03257575	43	536	0.0802239	14	1699	0.00824014	44	44
V32_S1	cg03401096	38	1291	0.0294345	21	3245	0.00647149	93	93
V32_S1	cg03502002	7	203	0.0344828	2	471	0.00424628	12	12
V32_S1	cg03563667	6	475	0.0126316	8	1081	0.00740056	24	24
V32_S1	cg03735888	33	422	0.0781991	9	1325	0.00679245	39	39
V32_S1	cg04123776	35	589	0.0594228	15	1860	0.00806452	53	53
V32_S1	cg04261408	8	235	0.0340426	1	590	0.00169492	17	17
V32_S1	cg04281464	217	916	0.2369	12	3055	0.00392799	79	79
V32_S1	cg04869380	259	285	0.908772	10	2397	0.00417188	54	54
V32_S1	cg04904331	0	141	0	2	438	0.00456621	12	12
V32_S1	cg05057720	26	618	0.0420712	13	1371	0.00948213	37	37
V32_S1	cg05166490	148	2892	0.0511757	46	6729	0.00683608	188	188
V32_S1	cg05302386	53	1820	0.0291209	52	5928	0.00877193	158	158
V32_S1	cg05374412	32	1351	0.0236862	20	4446	0.00449843	112	112
V32_S1	cg05377226	11	771	0.0142672	10	1818	0.00550055	55	55
V32_S1	cg05917460	92	1979	0.0464881	44	6855	0.00641867	188	188
V32_S1	cg06013113	540	601	0.898502	32	2628	0.0121766	62	62
V32_S1	cg06382344	146	1877	0.0777837	32	3251	0.00984313	89	89
V32_S1	cg06463958	223	4687	0.0475784	93	13401	0.00693978	373	373
V32_S1	cg06530490	46	1290	0.0356589	18	3059	0.00588428	90	90
V32_S1	cg06590173	3	64	0.046875	3	774	0.00387597	19	15
V32_S1	cg06825142	592	1957	0.302504	29	5812	0.00498968	161	161
V32_S1	cg06962944	153	2371	0.0645297	36	6253	0.00575724	165	165
V32_S1	cg07790615	127	3414	0.0371998	37	7242	0.00510909	208	208
V32_S1	cg07915921	42	497	0.084507	10	1131	0.00884173	33	33
V32_S1	cg08382226	14	631	0.022187	13	2085	0.00623501	60	60
V32_S1	cg08548396	491	1273	0.385703	31	3427	0.00904581	102	102
V32_S1	cg08566455	9	81	0.111111	2	155	0.0129032	4	4
V32_S1	cg08862890	20	586	0.0341297	7	1651	0.00423985	46	46
V32_S1	cg08934785	3	292	0.010274	5	1357	0.0036846	38	38
V32_S1	cg09250933	33	435	0.0758621	4	1798	0.00222469	45	45
V32_S1	cg09493505	68	2704	0.0251479	50	6175	0.00809717	185	185
V32_S1	cg10143067	29	1005	0.0288557	25	3298	0.00758035	100	100
V32_S1	cg10249375	42	1000	0.042	14	3630	0.00385675	100	100
V32_S1	cg10512745	743	10680	0.0695693	256	32577	0.0078583	1027	1027
V32_S1	cg11014373	25	870	0.0287356	27	2828	0.00954738	86	86
V32_S1	cg11017065	0	300	0	6	721	0.00832178	21	21
V32_S1	cg11314310	1017	1144	0.888986	39	3814	0.0102255	111	111
V32_S1	cg11561737	79	1863	0.0424047	44	4620	0.00952381	143	143
V32_S1	cg11601252	579	9583	0.0604195	197	26459	0.00744548	766	766
V32_S1	cg11660826	3	293	0.0102389	6	1298	0.0046225	37	37
V32_S1	cg11942956	17	352	0.0482955	10	731	0.0136799	18	18
V32_S1	cg11957331	175	1332	0.131381	18	3562	0.00505334	98	98
V32_S1	cg12042659	51	351	0.145299	4	1124	0.00355872	31	31
V32_S1	cg12074025	1	338	0.00295858	1	1103	0.000906618	27	27
V32_S1	cg12483476	261	2554	0.102193	34	4867	0.00698582	138	138
V32_S1	cg12528056	1098	1329	0.826185	24	3083	0.00778463	76	76
V32_S1	cg12928379	1156	3377	0.342316	61	10601	0.00575417	285	285
V32_S1	cg12974388	659	10036	0.0656636	201	32149	0.00625214	905	904
V32_S1	cg13314145	241	3171	0.0760013	44	6693	0.00657403	186	186
V32_S1	cg13592399	54	2485	0.0217304	46	8873	0.00518427	231	231
V32_S1	cg13840308	844	895	0.943017	33	3281	0.0100579	96	96
V32_S1	cg13912117	191	4046	0.0472071	53	11259	0.00470735	300	300
V32_S1	cg13939859	19	797	0.0238394	9	1698	0.00530035	56	56
V32_S1	cg13958426	0	174	0	5	598	0.0083612	17	17
V32_S1	cg14038391	21	670	0.0313433	9	1789	0.00503074	46	46
V32_S1	cg14050824	881	1035	0.851208	44	3739	0.0117679	89	89
V32_S1	cg14123923	44	1860	0.0236559	22	3294	0.00667881	101	101
V32_S1	cg14168530	189	2665	0.0709193	48	6899	0.00695753	197	197
V32_S1	cg14186641	65	3294	0.0197328	32	7222	0.00443091	222	221
V32_S1	cg14327531	2	218	0.00917431	8	696	0.0114943	22	22
V32_S1	cg14394692	2031	3596	0.564794	60	9656	0.00621375	250	250
V32_S1	cg14458834	0	193	0	4	460	0.00869565	9	9
V32_S1	cg14473102	27	451	0.059867	8	743	0.0107672	21	21
V32_S1	cg14489801	6	50	0.12	1	311	0.00321543	7	7
V32_S1	cg14712186	116	1633	0.0710349	27	3386	0.00797401	107	107
V32_S1	cg14743594	2105	4016	0.524153	98	8741	0.0112115	232	232
V32_S1	cg14861089	16	663	0.0241327	6	1345	0.00446097	38	38
V32_S1	cg15044248	3	76	0.0394737	0	187	0	6	6
V32_S1	cg15267232	29	534	0.0543071	3	1184	0.00253378	32	32
V32_S1	cg15467646	264	1132	0.233216	22	2948	0.00746269	81	81
V32_S1	cg15576900	62	1173	0.0528559	28	3217	0.00870376	91	91
V32_S1	cg15778437	35	944	0.0370763	9	2655	0.00338983	71	71
V32_S1	cg15836635	97	2483	0.0390656	46	8289	0.00554952	226	226
V32_S1	cg15994026	15	1194	0.0125628	21	3409	0.00616016	96	96
V32_S1	cg16150752	96	1182	0.0812183	14	2368	0.00591216	68	68
