sample	probe_id	CpG_meth	CpG_total	CpG_frac	nonCpG_meth	nonCpG_total	nonCpG_frac	n_reads	n_reads_with_CpG
V20_S2	cg25884711	336	1628	0.206388	113	4967	0.0227502	137	137
V20_S2	cg26121782	3	270	0.0111111	2	590	0.00338983	17	17
V20_S2	cg26682580	548	2382	0.230059	128	6150	0.020813	174	174
V20_S2	cg27200446	818	2477	0.330238	182	6989	0.0260409	212	212
V20_S2	cg27393010	198	543	0.364641	19	1597	0.0118973	41	41
V20_S2	cg27577527	7	392	0.0178571	55	1664	0.0330529	44	44
V20_S3	cg00002719	0	228	0	4	846	0.00472813	26	26
V20_S3	cg00469207	120	1104	0.108696	122	3109	0.0392409	91	91
V20_S3	cg00582524	17	308	0.0551948	5	1115	0.0044843	28	28
V20_S3	cg00995986	8	132	0.0606061	47	1188	0.0395623	31	29
V20_S3	cg01163404	308	362	0.850829	96	1922	0.049948	48	48
V20_S3	cg01419831	220	1419	0.155039	74	4777	0.0154909	133	133
V20_S3	cg01452847	9	433	0.0207852	7	991	0.00706357	30	30
V20_S3	cg01576677	56	783	0.0715198	26	1989	0.0130719	55	55
V20_S3	cg02467990	50	1090	0.0458716	48	2283	0.021025	67	67
V20_S3	cg02511231	496	6022	0.0823647	375	15599	0.02404	450	450
V20_S3	cg02571204	197	219	0.899543	7	878	0.00797267	26	26
V20_S3	cg02699898	313	359	0.871866	32	1422	0.0225035	36	36
V20_S3	cg02919936	242	3448	0.0701856	243	9872	0.0246151	266	266
V20_S3	cg03011535	130	1041	0.12488	62	2737	0.0226525	73	73
V20_S3	cg03217795	30	732	0.0409836	60	1635	0.0366972	48	48
V20_S3	cg03257575	96	650	0.147692	14	2138	0.00654818	54	54
V20_S3	cg03401096	62	1105	0.0561086	21	2833	0.00741264	84	84
V20_S3	cg03502002	1	33	0.030303	2	69	0.0289855	2	2
V20_S3	cg03563667	25	379	0.0659631	11	879	0.0125142	22	22
V20_S3	cg03735888	42	468	0.0897436	28	1514	0.0184941	42	42
V20_S3	cg04123776	7	326	0.0214724	11	1078	0.0102041	33	33
V20_S3	cg04261408	8	236	0.0338983	8	553	0.0144665	17	17
V20_S3	cg04281464	138	650	0.212308	77	2284	0.0337128	61	61
V20_S3	cg04869380	112	122	0.918033	112	1208	0.0927152	24	24
V20_S3	cg04904331	24	219	0.109589	28	398	0.0703518	12	12
V20_S3	cg05057720	11	648	0.0169753	8	1446	0.0055325	40	40
V20_S3	cg05166490	128	1884	0.0679406	108	4230	0.0255319	123	123
V20_S3	cg05302386	49	1609	0.0304537	40	4939	0.00809881	136	136
V20_S3	cg05374412	79	1205	0.0655602	127	3836	0.0331074	97	97
V20_S3	cg05377226	16	791	0.0202276	20	2087	0.00958313	60	60
V20_S3	cg05917460	74	1601	0.0462211	68	5670	0.0119929	155	155
V20_S3	cg06013113	346	415	0.833735	91	2039	0.0446297	47	47
V20_S3	cg06382344	122	1546	0.0789133	138	2756	0.0500726	80	80
V20_S3	cg06463958	272	3881	0.070085	531	11590	0.0458154	329	329
V20_S3	cg06530490	33	950	0.0347368	13	2340	0.00555556	67	67
V20_S3	cg06590173	21	124	0.169355	137	1065	0.128638	27	25
V20_S3	cg06825142	444	1465	0.303072	101	4490	0.0224944	120	120
V20_S3	cg06962944	89	1591	0.0559397	64	3938	0.0162519	115	115
V20_S3	cg07790615	149	2583	0.0576849	170	5697	0.0298403	168	168
V20_S3	cg07915921	33	395	0.0835443	33	1053	0.031339	27	27
V20_S3	cg08382226	27	538	0.0501859	22	1486	0.0148048	45	45
V20_S3	cg08548396	306	965	0.317098	104	2703	0.0384758	77	77
V20_S3	cg08566455	34	196	0.173469	6	348	0.0172414	9	9
V20_S3	cg08862890	6	398	0.0150754	5	1197	0.00417711	34	34
V20_S3	cg08934785	11	194	0.056701	8	921	0.00868621	23	23
V20_S3	cg09250933	67	413	0.162228	16	1844	0.00867679	45	45
V20_S3	cg09493505	108	2244	0.0481283	159	5024	0.0316481	146	146
V20_S3	cg10143067	66	933	0.0707395	90	3112	0.0289203	93	93
V20_S3	cg10249375	50	876	0.0570776	115	2964	0.0387989	82	82
V20_S3	cg10512745	748	8327	0.0898283	535	25344	0.0211095	780	780
V20_S3	cg11014373	46	791	0.0581542	83	2396	0.0346411	81	81
V20_S3	cg11017065	20	328	0.0609756	10	793	0.0126103	22	22
V20_S3	cg11314310	407	485	0.839175	24	1929	0.0124417	54	54
V20_S3	cg11561737	159	1710	0.0929825	161	3851	0.0418073	121	121
V20_S3	cg11601252	611	8389	0.0728335	377	23508	0.0160371	689	689
V20_S3	cg11660826	31	577	0.0537262	59	1012	0.0583004	36	36
V20_S3	cg11942956	0	244	0	10	515	0.0194175	12	12
V20_S3	cg11957331	200	1358	0.147275	98	3536	0.0277149	102	102
V20_S3	cg12042659	53	354	0.149718	29	1197	0.0242272	32	32
V20_S3	cg12074025	11	323	0.0340557	48	1241	0.0386785	38	38
V20_S3	cg12483476	271	2096	0.129294	94	4165	0.022569	117	117
V20_S3	cg12528056	556	601	0.925125	30	1670	0.0179641	41	41
V20_S3	cg12928379	788	2772	0.284271	154	7998	0.0192548	220	220
V20_S3	cg12974388	760	8105	0.0937693	460	25422	0.0180946	728	725
V20_S3	cg13314145	289	3627	0.0796802	111	7680	0.0144531	210	210
V20_S3	cg13592399	96	2320	0.0413793	227	8022	0.0282972	202	200
V20_S3	cg13840308	459	497	0.923541	16	2020	0.00792079	58	58
V20_S3	cg13912117	176	3498	0.0503145	251	9796	0.0256227	271	271
V20_S3	cg13939859	49	721	0.0679612	54	1396	0.0386819	43	43
V20_S3	cg13958426	1	188	0.00531915	5	715	0.00699301	21	21
V20_S3	cg14038391	46	782	0.0588235	18	2212	0.00813743	58	58
V20_S3	cg14050824	443	529	0.837429	17	1816	0.00936123	45	45
V20_S3	cg14123923	73	1632	0.0447304	102	3102	0.032882	93	93
V20_S3	cg14168530	161	2513	0.0640669	138	6731	0.0205022	200	200
V20_S3	cg14186641	55	2721	0.0202132	59	6178	0.00955002	179	179
V20_S3	cg14327531	4	155	0.0258065	5	532	0.0093985	15	15
V20_S3	cg14394692	1237	2839	0.435717	118	7053	0.0167305	172	172
V20_S3	cg14458834	0	116	0	1	215	0.00465116	6	6
V20_S3	cg14473102	7	428	0.0163551	4	700	0.00571429	20	20
V20_S3	cg14489801	2	19	0.105263	1	118	0.00847458	3	3
V20_S3	cg14712186	70	1405	0.0498221	67	2869	0.0233531	90	90
V20_S3	cg14743594	961	2169	0.443061	54	4544	0.0118838	128	128
V20_S3	cg14861089	37	532	0.0695489	44	1087	0.0404784	30	30
V20_S3	cg15044248	0	90	0	0	315	0	7	7
V20_S3	cg15267232	8	469	0.0170576	7	1058	0.00661626	28	28
V20_S3	cg15467646	241	953	0.252886	36	2698	0.0133432	74	74
V20_S3	cg15576900	67	1253	0.0534717	88	3858	0.0228097	111	111
V20_S3	cg15778437	61	1107	0.0551039	44	3276	0.013431	87	87
V20_S3	cg15836635	81	1852	0.0437365	55	6234	0.00882259	172	172
V20_S3	cg15994026	30	1092	0.0274725	67	3083	0.0217321	85	85
V20_S3	cg16150752	155	1206	0.128524	83	2325	0.0356989	69	69
V20_S3	cg16328106	16	297	0.0538721	32	971	0.0329557	26	26
V20_S3	cg16732616	6	171	0.0350877	7	264	0.0265152	9	9
V20_S3	cg16779463	36	1264	0.028481	27	3887	0.00694623	101	101
V20_S3	cg16926316	267	317	0.842271	7	1478	0.00473613	30	30
V20_S3	cg17031478	5	352	0.0142045	14	969	0.0144479	22	22
V20_S3	cg17712694	95	717	0.132497	31	1242	0.0249597	38	38
V20_S3	cg17774001	147	168	0.875	7	1308	0.00535168	37	37
V20_S3	cg17812788	4	110	0.0363636	3	250	0.012	7	7
V20_S3	cg17839237	1	159	0.00628931	5	749	0.00667557	18	18
V20_S3	cg17872757	56	975	0.0574359	100	2738	0.036523	84	84
V20_S3	cg17969084	6	1093	0.00548948	24	3411	0.00703606	91	91
V20_S3	cg18091469	1	81	0.0123457	5	350	0.0142857	9	9
V20_S3	cg18206027	4	213	0.0187793	14	426	0.0328638	13	13
V20_S3	cg18621142	305	394	0.774112	21	1918	0.0109489	48	48
V20_S3	cg18751958	432	481	0.898129	43	1561	0.0275464	33	33
V20_S3	cg18816098	4	393	0.0101781	16	1070	0.0149533	29	29
V20_S3	cg19497031	69	2149	0.032108	41	3979	0.0103041	119	119
V20_S3	cg19807257	10	139	0.0719424	3	422	0.007109	10	10
V20_S3	cg19882915	354	408	0.867647	59	1871	0.0315339	44	44
V20_S3	cg20072442	71	1132	0.0627208	75	3182	0.0235701	92	92
V20_S3	cg20079899	47	931	0.0504834	125	2646	0.0472411	75	75
V20_S3	cg20183619	145	2422	0.0598679	110	7724	0.0142413	209	208
V20_S3	cg20295992	135	2275	0.0593407	255	7380	0.0345528	210	210
V20_S3	cg20449590	187	426	0.438967	11	1116	0.00985663	36	36
V20_S3	cg20690085	250	290	0.862069	15	1651	0.0090854	44	44
V20_S3	cg20872937	188	2929	0.0641857	109	7845	0.0138942	221	221
V20_S3	cg20980783	107	3347	0.0319689	133	8241	0.0161388	233	233
V20_S3	cg21038156	105	2991	0.0351053	87	7010	0.0124108	204	204
V20_S3	cg21039708	13	270	0.0481481	5	878	0.00569476	23	23
V20_S3	cg21185289	290	3304	0.0877724	328	9521	0.0344502	262	262
V20_S3	cg21277995	166	3359	0.0494195	98	6597	0.0148552	221	221
V20_S3	cg21790626	50	381	0.131234	121	1029	0.11759	30	30
V20_S3	cg21898844	224	249	0.899598	10	1494	0.00669344	38	38
V20_S3	cg21929943	2	43	0.0465116	0	170	0	4	4
V20_S3	cg22231056	4	370	0.0108108	8	1205	0.006639	33	33
V20_S3	cg22399133	6	194	0.0309278	35	761	0.0459921	17	17
V20_S3	cg22868282	28	1190	0.0235294	34	3206	0.0106051	100	100
V20_S3	cg23026864	36	493	0.0730223	10	1033	0.00968054	30	30
V20_S3	cg23164203	9	195	0.0461538	10	790	0.0126582	21	21
V20_S3	cg23871697	615	703	0.874822	82	2779	0.029507	59	59
V20_S3	cg23912454	9	295	0.0305085	10	796	0.0125628	24	24
V20_S3	cg23960736	20	34	0.588235	5	1014	0.00493097	29	28
V20_S3	cg24221648	39	455	0.0857143	61	965	0.0632124	25	25
V20_S3	cg24292235	18	910	0.0197802	32	2951	0.0108438	84	84
V20_S3	cg24416513	49	475	0.103158	8	550	0.0145455	20	20
V20_S3	cg24507921	1	180	0.00555556	10	1275	0.00784314	34	34
V20_S3	cg24632241	75	876	0.0856164	86	2511	0.0342493	69	69
V20_S3	cg24761507	530	9115	0.0581459	612	31291	0.0195583	894	894
V20_S3	cg24831879	322	359	0.896936	21	1919	0.0109432	41	41
V20_S3	cg25200152	3	265	0.0113208	5	855	0.00584795	26	26
V20_S3	cg25875213	11	1128	0.00975177	31	3358	0.00923169	98	98
V20_S3	cg25884711	78	1852	0.0421166	92	5665	0.0162401	152	152
V20_S3	cg26121782	44	290	0.151724	83	632	0.131329	19	19
V20_S3	cg26682580	133	2399	0.0554398	175	6672	0.026229	182	182
V20_S3	cg27200446	680	2256	0.301418	242	6636	0.0364678	178	178
V20_S3	cg27393010	19	275	0.0690909	17	902	0.018847	23	23
V20_S3	cg27577527	7	281	0.024911	7	1035	0.00676329	27	27
V20_S4	cg00002719	19	265	0.0716981	4	865	0.00462428	28	28
V20_S4	cg00469207	132	974	0.135524	88	2656	0.0331325	80	80
V20_S4	cg00582524	32	384	0.0833333	11	1176	0.00935374	34	34
V20_S4	cg00995986	57	157	0.363057	47	1409	0.033357	39	35
V20_S4	cg01163404	302	353	0.855524	60	1818	0.0330033	51	51
V20_S4	cg01419831	371	1743	0.212851	372	5301	0.0701754	150	150
V20_S4	cg01452847	36	489	0.0736196	14	1034	0.0135397	33	33
V20_S4	cg01576677	63	680	0.0926471	14	1836	0.00762527	57	57
V20_S4	cg02467990	191	1019	0.187439	57	2224	0.0256295	69	69
V20_S4	cg02511231	851	7097	0.11991	548	17060	0.0321219	547	547
V20_S4	cg02571204	330	356	0.926966	39	1529	0.0255069	49	47
V20_S4	cg02699898	672	737	0.911805	204	3095	0.0659128	80	80
V20_S4	cg02919936	685	3851	0.177876	420	10213	0.0411241	310	309
V20_S4	cg03011535	257	1684	0.152613	171	4053	0.042191	126	126
V20_S4	cg03217795	118	1054	0.111954	68	2392	0.0284281	78	78
V20_S4	cg03257575	135	712	0.189607	28	2064	0.0135659	67	67
V20_S4	cg03401096	138	1467	0.0940695	128	3603	0.035526	122	122
V20_S4	cg03502002	23	215	0.106977	7	399	0.0175439	13	13
V20_S4	cg03563667	2	223	0.00896861	9	498	0.0180723	13	13
V20_S4	cg03735888	259	762	0.339895	75	2394	0.0313283	71	71
V20_S4	cg04123776	49	574	0.0853659	13	1829	0.00710771	56	56
V20_S4	cg04261408	2	261	0.00766284	6	531	0.0112994	19	19
V20_S4	cg04281464	254	946	0.268499	73	2915	0.0250429	82	82
V20_S4	cg04869380	256	271	0.944649	114	2151	0.0529986	48	48
V20_S4	cg04904331	30	271	0.110701	29	598	0.048495	16	16
V20_S4	cg05057720	98	682	0.143695	23	1538	0.0149545	46	46
V20_S4	cg05166490	535	3092	0.173027	189	6516	0.0290055	202	202
V20_S4	cg05302386	167	2048	0.081543	170	6574	0.0258594	191	191
V20_S4	cg05374412	142	1483	0.0957519	131	4701	0.0278664	126	126
V20_S4	cg05377226	158	1341	0.117823	198	3015	0.0656716	103	103
V20_S4	cg05917460	115	1694	0.0678867	153	5512	0.0277576	161	161
V20_S4	cg06013113	433	496	0.872984	124	2046	0.0606061	51	51
V20_S4	cg06382344	388	2374	0.163437	111	3745	0.0296395	115	115
V20_S4	cg06463958	532	4394	0.121074	354	12037	0.0294093	365	365
V20_S4	cg06530490	152	1065	0.142723	91	2347	0.0387729	77	77
V20_S4	cg06590173	17	111	0.153153	50	847	0.0590319	28	23
V20_S4	cg06825142	978	2459	0.397723	263	6136	0.0428618	183	183
V20_S4	cg06962944	204	2000	0.102	116	4752	0.0244108	146	146
V20_S4	cg07790615	357	3302	0.108116	187	6145	0.0304312	218	218
V20_S4	cg07915921	57	367	0.155313	42	924	0.0454545	25	25
V20_S4	cg08382226	105	671	0.156483	101	2282	0.0442594	65	65
V20_S4	cg08548396	627	1602	0.391386	116	4040	0.0287129	126	126
V20_S4	cg08566455	70	576	0.121528	27	961	0.0280957	23	23
V20_S4	cg08862890	50	647	0.0772798	71	1659	0.0427969	51	51
V20_S4	cg08934785	16	261	0.0613027	48	1241	0.0386785	38	38
V20_S4	cg09250933	80	443	0.180587	12	1693	0.00708801	48	48
V20_S4	cg09493505	353	3106	0.113651	249	6937	0.0358945	210	210
V20_S4	cg10143067	164	1143	0.143482	84	3684	0.0228013	119	118
V20_S4	cg10249375	157	945	0.166138	200	3166	0.0631712	90	90
V20_S4	cg10512745	1480	10402	0.14228	1298	29067	0.0446555	964	962
V20_S4	cg11014373	118	1144	0.103147	97	3262	0.0297364	109	109
V20_S4	cg11017065	80	339	0.235988	41	1026	0.039961	31	31
V20_S4	cg11314310	679	765	0.887582	44	2448	0.0179739	83	83
V20_S4	cg11561737	381	2203	0.172946	140	4907	0.0285307	165	165
V20_S4	cg11601252	1474	10335	0.142622	965	27818	0.0346898	877	876
V20_S4	cg11660826	64	496	0.129032	90	1073	0.083877	39	39
V20_S4	cg11942956	115	348	0.33046	12	685	0.0175182	18	18
V20_S4	cg11957331	407	1799	0.226237	79	3849	0.0205248	126	126
V20_S4	cg12042659	82	542	0.151292	47	1722	0.0272938	52	52
V20_S4	cg12074025	98	659	0.14871	36	2021	0.017813	62	62
V20_S4	cg12483476	654	3262	0.20049	269	5888	0.0456861	175	175
V20_S4	cg12528056	679	778	0.872751	37	2042	0.0181195	54	54
V20_S4	cg12928379	1299	3406	0.381386	264	9292	0.0284115	278	278
V20_S4	cg12974388	1448	9725	0.148895	894	28620	0.0312369	863	859
V20_S4	cg13314145	517	3710	0.139353	428	7222	0.0592634	218	218
V20_S4	cg13592399	240	2531	0.0948242	313	8075	0.0387616	237	236
V20_S4	cg13840308	705	781	0.902689	47	2991	0.0157138	85	85
V20_S4	cg13912117	526	4314	0.121929	438	10882	0.04025	325	325
V20_S4	cg13939859	237	1278	0.185446	97	2104	0.0461027	70	70
V20_S4	cg13958426	16	160	0.1	8	551	0.0145191	17	17
V20_S4	cg14038391	110	801	0.137328	53	2038	0.0260059	58	58
V20_S4	cg14050824	393	487	0.806982	35	1679	0.0208457	46	46
V20_S4	cg14123923	260	2481	0.104796	242	4640	0.0521552	151	151
V20_S4	cg14168530	437	3306	0.132184	266	7919	0.0335901	252	252
V20_S4	cg14186641	502	3768	0.133227	274	7571	0.0361907	244	244
V20_S4	cg14327531	13	111	0.117117	37	342	0.108187	11	11
V20_S4	cg14394692	2398	4819	0.497614	221	12200	0.0181148	347	347
V20_S4	cg14458834	5	166	0.0301205	3	338	0.00887574	12	12
V20_S4	cg14473102	87	498	0.174699	18	670	0.0268657	22	22
V20_S4	cg14489801	3	41	0.0731707	3	249	0.0120482	8	8
V20_S4	cg14712186	217	1835	0.118256	123	3601	0.0341572	121	121
V20_S4	cg14743594	1550	3404	0.455347	223	6648	0.0335439	208	208
V20_S4	cg14861089	35	560	0.0625	35	1144	0.0305944	32	32
V20_S4	cg15044248	0	25	0	0	58	0	3	3
V20_S4	cg15267232	79	505	0.156436	43	1094	0.0393053	32	32
V20_S4	cg15467646	389	1130	0.344248	113	3124	0.0361716	87	87
V20_S4	cg15576900	265	1329	0.199398	237	3536	0.0670249	110	110
V20_S4	cg15778437	132	1016	0.129921	122	2800	0.0435714	83	83
V20_S4	cg15836635	266	2393	0.111158	208	7753	0.0268283	227	226
V20_S4	cg15994026	54	1275	0.0423529	76	3372	0.0225386	99	99
V20_S4	cg16150752	220	1465	0.150171	73	2437	0.0299549	83	83
V20_S4	cg16328106	52	264	0.19697	11	735	0.014966	24	24
V20_S4	cg16732616	8	151	0.0529801	9	274	0.0328467	8	8
V20_S4	cg16779463	133	1506	0.0883134	224	4340	0.0516129	127	127
V20_S4	cg16926316	290	329	0.881459	41	1415	0.0289753	32	32
V20_S4	cg17031478	47	425	0.110588	104	979	0.106231	28	28
V20_S4	cg17712694	144	901	0.159822	77	1704	0.0451878	54	54
V20_S4	cg17774001	188	213	0.882629	24	1433	0.0167481	41	41
V20_S4	cg17812788	51	401	0.127182	17	820	0.0207317	25	25
V20_S4	cg17839237	29	166	0.174699	10	631	0.0158479	18	18
V20_S4	cg17872757	224	1710	0.130994	151	4439	0.0340167	142	142
V20_S4	cg17969084	82	1298	0.0631741	61	3520	0.0173295	115	115
V20_S4	cg18091469	0	99	0	2	378	0.00529101	13	13
V20_S4	cg18206027	46	220	0.209091	4	390	0.0102564	15	15
V20_S4	cg18621142	195	244	0.79918	14	1183	0.0118343	36	36
V20_S4	cg18751958	520	581	0.895009	75	1932	0.0388199	45	45
V20_S4	cg18816098	4	289	0.0138408	9	755	0.0119205	24	24
V20_S4	cg19497031	289	2611	0.110686	119	4432	0.0268502	152	152
V20_S4	cg19807257	60	221	0.271493	6	663	0.00904977	18	18
V20_S4	cg19882915	449	522	0.860153	46	2327	0.0197679	56	56
V20_S4	cg20072442	153	1400	0.109286	142	4032	0.0352183	114	114
V20_S4	cg20079899	255	1780	0.143258	169	4155	0.0406739	130	130
V20_S4	cg20183619	347	3023	0.114787	347	8900	0.0389888	259	259
V20_S4	cg20295992	426	3206	0.132876	277	9892	0.0280024	322	321
V20_S4	cg20449590	72	345	0.208696	38	839	0.045292	29	29
V20_S4	cg20690085	269	306	0.879085	28	1589	0.0176211	47	47
V20_S4	cg20872937	334	4006	0.0833749	440	10210	0.043095	289	289
V20_S4	cg20980783	506	3510	0.14416	311	8747	0.035555	263	263
V20_S4	cg21038156	474	3373	0.140528	251	7708	0.0325636	247	247
V20_S4	cg21039708	70	375	0.186667	7	1170	0.00598291	34	34
V20_S4	cg21185289	933	4810	0.193971	659	12477	0.0528172	375	374
V20_S4	cg21277995	577	4974	0.116003	364	8560	0.0425234	317	317
V20_S4	cg21790626	45	252	0.178571	53	659	0.0804249	22	22
V20_S4	cg21898844	288	357	0.806723	41	2057	0.0199319	54	53
V20_S4	cg21929943	0	21	0	1	48	0.0208333	2	2
V20_S4	cg22231056	6	297	0.020202	13	957	0.0135841	28	28
V20_S4	cg22399133	84	328	0.256098	14	1099	0.0127389	25	25
V20_S4	cg22868282	66	1590	0.0415094	70	3985	0.0175659	136	136
V20_S4	cg23026864	22	442	0.0497738	12	883	0.01359	27	27
V20_S4	cg23164203	4	288	0.0138889	22	1103	0.0199456	30	30
V20_S4	cg23871697	560	582	0.962199	79	2130	0.0370892	46	46
V20_S4	cg23912454	23	266	0.0864662	37	723	0.0511757	23	23
V20_S4	cg23960736	25	40	0.625	35	1012	0.034585	33	30
V20_S4	cg24221648	29	459	0.0631808	50	795	0.0628931	27	27
V20_S4	cg24292235	92	975	0.094359	97	2794	0.0347173	85	85
V20_S4	cg24416513	105	680	0.154412	23	708	0.0324859	27	27
V20_S4	cg24507921	5	176	0.0284091	13	1325	0.00981132	34	34
V20_S4	cg24632241	106	1272	0.0833333	81	3500	0.0231429	105	105
V20_S4	cg24761507	1541	11384	0.135365	1238	37562	0.0329588	1174	1174
V20_S4	cg24831879	308	345	0.892754	25	1788	0.0139821	40	40
V20_S4	cg25200152	33	271	0.121771	33	891	0.037037	30	30
V20_S4	cg25875213	84	962	0.0873181	106	2757	0.0384476	91	91
V20_S4	cg25884711	195	2034	0.0958702	244	6263	0.038959	179	179
V20_S4	cg26121782	60	362	0.165746	33	640	0.0515625	20	20
V20_S4	cg26682580	291	3049	0.0954411	108	7648	0.0141213	228	228
V20_S4	cg27200446	1079	3287	0.328263	334	8830	0.0378256	281	281
V20_S4	cg27393010	64	442	0.144796	21	1250	0.0168	36	36
V20_S4	cg27577527	36	317	0.113565	21	1146	0.0183246	34	34
V20_S5	cg00002719	0	197	0	6	720	0.00833333	22	22
V20_S5	cg00469207	173	1038	0.166667	36	2949	0.0122075	83	83
V20_S5	cg00582524	17	286	0.0594406	6	1004	0.0059761	24	24
V20_S5	cg00995986	25	103	0.242718	5	1062	0.0047081	30	26
V20_S5	cg01163404	185	217	0.852535	6	1079	0.0055607	30	30
V20_S5	cg01419831	405	1578	0.256654	60	4391	0.0136643	128	128
V20_S5	cg01452847	96	510	0.188235	130	1149	0.113142	33	33
V20_S5	cg01576677	58	603	0.0961857	20	1431	0.0139762	43	43
V20_S5	cg02467990	2919	4273	0.683127	223	9452	0.0235929	267	267
V20_S5	cg02511231	1229	5630	0.218295	162	14478	0.0111894	430	430
V20_S5	cg02571204	267	280	0.953571	21	1086	0.019337	34	34
V20_S5	cg02699898	539	621	0.867955	56	2584	0.0216718	64	64
V20_S5	cg02919936	656	3726	0.17606	220	10341	0.0212745	293	293
V20_S5	cg03011535	271	1494	0.181392	19	4087	0.00464889	107	107
V20_S5	cg03217795	290	850	0.341176	32	1866	0.017149	54	54
V20_S5	cg03257575	101	526	0.192015	15	1602	0.0093633	44	44
V20_S5	cg03401096	317	1385	0.228881	103	3809	0.0270412	119	119
V20_S5	cg03502002	37	263	0.140684	4	514	0.0077821	15	15
V20_S5	cg03563667	130	499	0.260521	60	1115	0.0538117	28	28
V20_S5	cg03735888	110	322	0.341615	15	1243	0.0120676	32	32
V20_S5	cg04123776	62	523	0.118547	23	1575	0.0146032	46	46
V20_S5	cg04261408	36	208	0.173077	50	474	0.105485	14	14
V20_S5	cg04281464	193	634	0.304416	8	2134	0.00374883	62	62
V20_S5	cg04869380	178	200	0.89	21	1631	0.0128755	35	35
V20_S5	cg04904331	364	633	0.575039	69	1600	0.043125	46	46
V20_S5	cg05057720	140	563	0.248668	52	1284	0.0404984	34	34
V20_S5	cg05166490	218	1930	0.112953	218	4477	0.0486933	132	132
V20_S5	cg05302386	433	1897	0.228255	128	5468	0.0234089	158	158
V20_S5	cg05374412	170	1276	0.133229	91	4268	0.0213215	115	115
V20_S5	cg05377226	155	711	0.218003	18	1763	0.0102099	57	57
V20_S5	cg05917460	337	1540	0.218831	234	4958	0.0471965	137	137
V20_S5	cg06013113	299	353	0.847025	20	1704	0.0117371	42	42
V20_S5	cg06382344	453	1750	0.258857	82	2912	0.0281593	83	83
V20_S5	cg06463958	901	3989	0.225871	240	11422	0.0210121	328	328
V20_S5	cg06530490	213	1019	0.209028	18	2524	0.00713154	71	71
V20_S5	cg06590173	11	63	0.174603	8	541	0.0147874	15	15
V20_S5	cg06825142	707	2012	0.351392	66	5308	0.0124341	157	156
V20_S5	cg06962944	301	1895	0.158839	50	4849	0.0103114	138	138
V20_S5	cg07790615	519	2475	0.209697	64	4682	0.0136694	159	159
V20_S5	cg07915921	91	400	0.2275	4	955	0.00418848	26	26
V20_S5	cg08382226	126	489	0.257669	37	1456	0.0254121	46	46
V20_S5	cg08548396	238	778	0.305913	50	2325	0.0215054	70	70
V20_S5	cg08566455	48	180	0.266667	14	325	0.0430769	9	9
V20_S5	cg08862890	62	411	0.150852	10	1302	0.00768049	37	37
V20_S5	cg08934785	78	308	0.253247	19	1435	0.0132404	42	42
V20_S5	cg09250933	96	345	0.278261	10	1425	0.00701754	36	35
V20_S5	cg09493505	8020	11618	0.690308	780	26616	0.0293057	743	743
V20_S5	cg10143067	111	835	0.132934	43	2619	0.0164185	82	82
V20_S5	cg10249375	166	906	0.183223	88	3180	0.027673	89	89
V20_S5	cg10512745	1633	8856	0.184395	526	26162	0.0201055	816	815
V20_S5	cg11014373	170	926	0.183585	86	2891	0.0297475	84	84
V20_S5	cg11017065	94	328	0.286585	3	811	0.00369914	25	25
V20_S5	cg11314310	486	551	0.882033	20	2060	0.00970874	61	61
V20_S5	cg11561737	310	1956	0.158487	39	4487	0.00869178	146	146
V20_S5	cg11601252	1593	8752	0.182016	333	23060	0.0144406	703	701
V20_S5	cg11660826	82	352	0.232955	5	864	0.00578704	31	31
V20_S5	cg11942956	76	161	0.47205	4	365	0.0109589	10	10
V20_S5	cg11957331	277	1214	0.228171	29	2670	0.0108614	91	91
V20_S5	cg12042659	106	381	0.278215	27	1289	0.0209465	37	37
V20_S5	cg12074025	52	334	0.155689	3	1049	0.00285987	31	31
V20_S5	cg12483476	512	2312	0.221453	56	4703	0.0119073	143	143
V20_S5	cg12528056	544	658	0.826748	18	1726	0.0104287	44	44
V20_S5	cg12928379	921	2765	0.333092	101	8314	0.0121482	227	226
V20_S5	cg12974388	1501	8543	0.175699	530	26218	0.0202151	763	761
V20_S5	cg13314145	718	3617	0.198507	142	7002	0.0202799	203	203
V20_S5	cg13592399	448	1996	0.224449	155	6957	0.0222797	192	192
V20_S5	cg13840308	419	470	0.891489	27	1780	0.0151685	52	52
V20_S5	cg13912117	1381	4710	0.293206	226	12969	0.0174262	363	363
V20_S5	cg13939859	230	853	0.269637	24	1646	0.0145808	56	56
V20_S5	cg13958426	2	104	0.0192308	5	439	0.0113895	10	10
